Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_FAT,GO:0098590~plasma membrane region,90,9.009009009,3.485349653813839E-4,"129880, 9026, 8611, 4651, 245972, 23288, 9066, 81848, 23129, 2743, 2149, 29985, 51364, 79414, 56650, 1012, 5138, 5336, 5338, 6549, 54716, 4846, 221955, 5594, 5155, 6522, 6521, 200958, 3177, 9073, 25876, 7809, 2039, 115111, 284129, 57477, 523, 1464, 255189, 525, 768, 51458, 8613, 3643, 529, 1627, 124935, 2319, 53919, 23704, 9843, 7223, 50807, 26499, 80736, 57127, 771, 81831, 6608, 27020, 10999, 775, 1399, 84100, 57608, 10395, 659, 538, 6768, 1838, 374291, 5911, 8829, 10159, 50617, 92359, 161742, 10160, 5213, 23513, 5728, 51474, 127700, 1365, 10044, 6337, 3784, 83483, 4478, 947",865,1281,17811,1.4466570101934455,0.25592181976010053,0.011382695941753274,0.010483355578430786
GOTERM_BP_FAT,GO:0040017~positive regulation of locomotion,51,5.105105105105105,3.495067549883552E-4,"9423, 57381, 2624, 2149, 2621, 57343, 57465, 1012, 5336, 3676, 4846, 90550, 23779, 5594, 5155, 285966, 23411, 284, 2039, 54566, 196527, 2113, 7205, 8613, 3643, 1901, 9564, 7422, 2254, 25960, 23500, 147372, 6608, 3815, 2886, 498, 2324, 1399, 2321, 57608, 284114, 659, 538, 8829, 54859, 5175, 3791, 1003, 1365, 153090, 83483",901,651,19367,1.6839405269107035,0.922551145,0.017165707604058947,0.016591015
GOTERM_BP_FAT,GO:0040011~locomotion,132,13.213213213213212,3.56769409746443E-4,"22998, 91010, 2149, 57343, 57465, 753, 79812, 57509, 5414, 4204, 94, 4208, 4846, 64285, 90550, 115948, 93663, 9079, 5155, 1909, 285966, 25876, 8819, 2039, 28984, 1464, 7205, 5787, 3643, 4854, 1901, 928, 4858, 25960, 161198, 84229, 10755, 3815, 498, 2324, 2321, 54538, 658, 538, 659, 8829, 5175, 161742, 3791, 3672, 161582, 7075, 780, 10800, 5728, 1003, 1365, 1808, 83483, 4478, 947, 641700, 5604, 5580, 9423, 57381, 23129, 2624, 397, 2622, 2621, 57662, 54795, 1012, 57707, 5336, 3676, 10298, 5217, 5338, 23779, 5594, 23411, 284, 54566, 2113, 196527, 8613, 11313, 3964, 90627, 11037, 9564, 7145, 5362, 25805, 5364, 7422, 9844, 25809, 2254, 57561, 6050, 23500, 147372, 8195, 6608, 2886, 27020, 1399, 85478, 57608, 613, 10395, 284114, 5911, 5119, 54859, 9839, 8642, 64147, 57175, 2022, 25930, 23236, 23513, 55036, 2017, 2534, 51474, 153090, 199731",901,2118,19367,1.339632073899633,0.9265613110626872,0.017230493869346476,0.016653633
GOTERM_BP_FAT,GO:0009141~nucleoside triphosphate metabolic process,33,3.303303303303303,3.573703765457863E-4,"7384, 27109, 230, 4708, 498, 3939, 57521, 51422, 538, 4700, 374291, 4723, 1537, 9377, 5213, 6521, 1351, 23479, 57017, 2631, 203, 55753, 523, 168537, 9605, 525, 4697, 527, 3643, 54205, 3607, 10201, 158067",901,360,19367,1.9703755086940435,0.926883691,0.017230493869346476,0.016653633
GOTERM_BP_FAT,GO:0007032~endosome organization,14,1.4014014014014013,3.578894599809599E-4,"9146, 51606, 23023, 257364, 51382, 55111, 84313, 533, 523, 535, 537, 527, 5119, 10159",901,93,19367,3.235807287004881,0.9271610065246111,0.017230493869346476,0.016653633
GOTERM_CC_FAT,GO:0005764~lysosome,62,6.206206206206207,3.6242074342846507E-4,"9146, 5580, 132299, 10490, 245972, 245973, 116449, 9066, 64837, 2548, 114790, 1534, 311, 92979, 57707, 55529, 51606, 7098, 221955, 5594, 1075, 284129, 523, 83985, 1464, 527, 10266, 3643, 529, 10268, 10103, 57561, 55340, 9681, 51382, 2767, 2720, 533, 57521, 56674, 535, 537, 6448, 55745, 80142, 5834, 5119, 10159, 50617, 2581, 58986, 90809, 84219, 54940, 3423, 23274, 3784, 823, 10043, 947, 6813, 10203",865,805,17811,1.585871539870032,0.2646351407356268,0.011382695941753274,0.010483355578430786
GOTERM_CC_FAT,GO:0000323~lytic vacuole,62,6.206206206206207,3.6242074342846507E-4,"9146, 5580, 132299, 10490, 245972, 245973, 116449, 9066, 64837, 2548, 114790, 1534, 311, 92979, 57707, 55529, 51606, 7098, 221955, 5594, 1075, 284129, 523, 83985, 1464, 527, 10266, 3643, 529, 10268, 10103, 57561, 55340, 9681, 51382, 2767, 2720, 533, 57521, 56674, 535, 537, 6448, 55745, 80142, 5834, 5119, 10159, 50617, 2581, 58986, 90809, 84219, 54940, 3423, 23274, 3784, 823, 10043, 947, 6813, 10203",865,805,17811,1.585871539870032,0.2646351407356268,0.011382695941753274,0.010483355578430786
GOTERM_BP_FAT,GO:0050673~epithelial cell proliferation,41,4.1041041041041035,3.6287361123803907E-4,"9788, 7422, 2254, 126695, 79152, 6195, 6928, 2624, 6608, 595, 3815, 498, 2324, 57343, 599, 79812, 57521, 2321, 1012, 57608, 659, 538, 3676, 94, 8829, 4208, 9839, 5594, 3791, 5155, 2022, 23411, 7075, 5728, 5909, 28984, 153090, 60485, 6935, 947, 5604",901,487,19367,1.8096411242812571,0.9297707937281553,0.017356268542744902,0.016775196420174186
GOTERM_BP_FAT,GO:0008154~actin polymerization or depolymerization,25,2.5025025025025025,3.813650550526927E-4,"5580, 9026, 10095, 23500, 6050, 8195, 395, 274, 1730, 2885, 5217, 57704, 9873, 93663, 90952, 57175, 375307, 55971, 2314, 2017, 2039, 51474, 57731, 85462, 1627",901,241,19367,2.2297723598951835,0.9386623707657293,0.018122269304387047,0.017515552
SMART,SM00252:SH2,15,1.5015015015015014,3.831728805959507E-4,"7145, 9655, 116449, 63898, 10019, 2888, 2534, 2886, 126669, 2885, 23371, 1399, 25970, 10044, 5336",488,105,10359,3.0324941451990632,0.11270063318132595,0.11954993874593661,0.11878359298474471
KEGG_PATHWAY,hsa05211:Renal cell carcinoma,12,1.2012012012012012,4.017333168651354E-4,"54583, 5594, 5155, 2885, 7422, 1399, 2113, 112399, 2034, 10298, 5604, 56924",416,69,8644,3.613712375,0.11818041180217231,0.011431138925344307,0.010773757134110449
GOTERM_MF_FAT,GO:0032553~ribonucleotide binding,126,12.612612612612612,4.1109917358761634E-4,"5261, 64792, 6597, 7325, 6195, 7284, 79132, 7283, 55561, 83479, 55324, 1453, 22907, 5138, 81570, 5414, 11069, 94, 5536, 4723, 1615, 4846, 11194, 9230, 27010, 26164, 26284, 83983, 523, 79009, 525, 3643, 197258, 10146, 3767, 2956, 5681, 8711, 1120, 55340, 23303, 79671, 3815, 81876, 498, 2324, 2321, 387751, 84100, 537, 658, 51422, 538, 54899, 659, 32, 3791, 5213, 57130, 25973, 2580, 7075, 780, 168537, 84056, 5447, 7867, 5604, 158067, 5580, 5583, 5188, 4651, 7084, 57381, 1656, 115361, 2982, 54795, 953, 474344, 10298, 2869, 197322, 8607, 91607, 5859, 5594, 9677, 65975, 1152, 4939, 10749, 23097, 203, 7407, 196883, 284086, 155038, 25809, 1160, 8195, 2767, 1159, 55781, 55303, 610, 80347, 51465, 613, 51347, 5911, 64147, 57176, 55152, 2534, 54622, 27158, 744, 5128, 89941, 5129, 134111, 2937, 10201, 56924",809,1970,17002,1.3441749857253111,0.44752001707212596,0.026964369,0.026515896696401253
GOTERM_CC_FAT,GO:0005768~endosome,79,7.907907907907907,4.1595128632197233E-4,"9146, 5580, 132299, 10490, 8291, 118429, 245972, 55040, 274, 23327, 7283, 2149, 1730, 23086, 753, 23484, 55529, 9873, 51606, 7098, 5594, 3133, 9230, 78992, 115111, 323, 84313, 5909, 523, 55697, 122553, 113178, 83464, 527, 3643, 529, 2319, 1901, 5245, 90060, 57561, 29800, 23301, 55340, 54492, 55062, 51382, 2888, 6608, 2885, 533, 2642, 56674, 2321, 535, 537, 538, 54899, 55745, 5911, 5119, 8829, 10159, 50617, 3791, 9413, 22906, 25930, 141, 55111, 90809, 2534, 54940, 23274, 57533, 3784, 10043, 5604, 10203",865,1097,17811,1.4828344249424337,0.2972823261181713,0.012597382,0.011602069807766442
GOTERM_CC_FAT,GO:0000139~Golgi membrane,61,6.106106106106106,4.4354403061643667E-4,"26958, 10090, 29906, 258010, 91252, 79135, 115361, 254887, 84885, 753, 92979, 22908, 57704, 4846, 64285, 11070, 51606, 7098, 25839, 5155, 3133, 23258, 64409, 55454, 5909, 523, 283358, 55697, 113178, 83464, 8459, 9867, 527, 8613, 4854, 4855, 11282, 22937, 50807, 116985, 3382, 372, 55062, 51382, 81876, 63917, 51100, 253012, 533, 537, 6721, 538, 51304, 80142, 170384, 10159, 266722, 1523, 54941, 79903, 10402",865,794,17811,1.5819091160582988,0.31354099857143625,0.012969839240094424,0.0119451
GOTERM_BP_FAT,GO:0060429~epithelium development,88,8.808808809,4.5610686107973953E-4,"129880, 23648, 5583, 9788, 9742, 9423, 2034, 126695, 1181, 23129, 230, 2701, 2624, 595, 57662, 23086, 79812, 2908, 10252, 5138, 5534, 2828, 94, 639, 6549, 10655, 4208, 5594, 9079, 5155, 1909, 26249, 25876, 10309, 79600, 27134, 7965, 60485, 768, 54768, 51458, 4855, 90627, 1901, 7849, 7068, 5362, 7422, 80736, 2494, 79152, 8195, 6928, 163183, 6608, 29842, 2885, 57521, 54538, 613, 10395, 659, 538, 6768, 8829, 10116, 10159, 1999, 5175, 161742, 3791, 8642, 57493, 2022, 23236, 7075, 23513, 780, 5728, 55036, 1003, 1365, 3784, 4478, 6935, 947, 5604, 54903",901,1310,19367,1.4439393040811312,0.9645116723578776,0.021531601815307392,0.020810743323267177
GOTERM_BP_FAT,GO:0042592~homeostatic process,128,12.812812812812812,4.5899561125826093E-4,"132299, 6597, 2034, 126695, 91252, 23327, 10019, 2548, 2149, 57620, 5533, 5534, 5414, 2828, 4208, 4846, 90550, 9079, 11194, 1909, 6522, 6521, 9633, 9230, 2039, 284207, 523, 83985, 24144, 525, 527, 3643, 529, 10268, 1901, 8314, 7223, 79152, 81628, 57127, 51382, 771, 3815, 775, 533, 535, 537, 79714, 7337, 538, 32, 9894, 50617, 3791, 5213, 57130, 3270, 10008, 10800, 54940, 1003, 3784, 947, 6670, 245972, 79058, 79575, 2624, 1534, 29985, 2621, 58476, 54795, 10296, 5336, 5733, 6549, 8607, 51606, 5594, 1152, 26249, 79041, 23411, 55012, 54681, 323, 23371, 2113, 23373, 196527, 79602, 51458, 8614, 51218, 10587, 3607, 54849, 9843, 7422, 2494, 57561, 292, 8195, 56996, 6608, 27020, 2642, 610, 613, 6721, 54977, 84662, 10039, 10159, 23236, 23479, 79068, 80177, 54583, 57217, 2534, 51474, 6337, 89941, 122416, 54903, 10445",901,2054,19367,1.339513490906458,0.9652543531801566,0.021531601815307392,0.020810743323267177
GOTERM_BP_FAT,GO:0042325~regulation of phosphorylation,104,10.41041041041041,4.6549869486621693E-4,"22998, 10251, 9467, 222658, 81848, 10019, 595, 2149, 27124, 57223, 753, 1453, 10252, 94, 4208, 9618, 9079, 5155, 9513, 6521, 219771, 2039, 10309, 84313, 79007, 28984, 1464, 55697, 5787, 3643, 9867, 10268, 8312, 128853, 6895, 285613, 3815, 10912, 2324, 57521, 2321, 51422, 538, 659, 10474, 8829, 51704, 9894, 92597, 5175, 7078, 161742, 3791, 3672, 9655, 9094, 57493, 7075, 780, 3270, 5728, 1003, 1365, 4238, 5604, 9146, 5580, 2621, 5336, 10298, 5217, 5859, 23779, 7098, 5594, 23411, 284, 55012, 84231, 8613, 9961, 7422, 5245, 2254, 57447, 27020, 2885, 1399, 57608, 284114, 51347, 5911, 10159, 2022, 23236, 23479, 2534, 57731, 153090, 10044, 55715, 5525, 56924, 199731",901,1605,19367,1.3928227894931557,0.966869884,0.021697576,0.020971161
GOTERM_BP_FAT,GO:0006091~generation of precursor metabolites and energy,40,4.004004004004004,4.7933885758479647E-4,"5261, 7384, 291, 230, 2548, 1534, 4708, 3939, 2642, 57521, 217, 51422, 538, 4700, 5834, 374291, 4723, 10873, 3419, 1537, 3418, 9377, 5256, 5213, 6521, 1351, 23479, 51294, 57017, 57019, 2731, 2631, 27158, 55753, 90624, 4697, 5447, 3643, 54205, 3607",901,478,19367,1.798745234258541,0.9700624801691737,0.022201277,0.021457998
GOTERM_BP_FAT,GO:0043254~regulation of protein complex assembly,45,4.504504504504505,4.829475578584731E-4,"5580, 9026, 9862, 10095, 7422, 50807, 8775, 29800, 23500, 6050, 258010, 8195, 114825, 274, 6928, 2885, 84885, 51100, 27124, 57662, 753, 5336, 4204, 5217, 57704, 6904, 9873, 22900, 93663, 90952, 64147, 57175, 80306, 55971, 2314, 2017, 2039, 1003, 57731, 24144, 153090, 4478, 6878, 6877, 1627",901,560,19367,1.727277231647376,0.9708431068481329,0.022227737,0.021483573
GOTERM_BP_FAT,GO:0009259~ribonucleotide metabolic process,44,4.404404404404405,4.974301318030563E-4,"7384, 272, 27109, 230, 4708, 498, 3939, 775, 80347, 53343, 2982, 57521, 5138, 51422, 538, 4700, 374291, 4723, 4846, 1537, 9377, 1909, 5213, 6521, 1351, 3251, 23479, 57017, 84836, 2631, 203, 55753, 523, 168537, 9605, 525, 4697, 8459, 527, 3643, 54205, 3607, 10201, 196883",901,544,19367,1.7385666253182739,0.9737765013698263,0.022745104410268755,0.021983618952422915
INTERPRO,IPR011993:Pleckstrin homology-like domain,39,3.903903903903904,4.993359654692196E-4,"129880, 22899, 7145, 9844, 50807, 4651, 64411, 26499, 116985, 57480, 10019, 2888, 2886, 55561, 57223, 613, 5336, 5338, 140706, 161742, 6641, 10160, 6002, 113026, 23216, 59339, 201176, 55111, 323, 23371, 54566, 25970, 57731, 153090, 55715, 9649, 4478, 5924, 9828",910,452,19113,1.8122313527180784,0.527723157,0.2645631329266012,0.26421085179088005
GOTERM_BP_FAT,GO:0009161~ribonucleoside monophosphate metabolic process,33,3.303303303303303,5.004047294415509E-4,"7384, 272, 27109, 230, 4708, 498, 3939, 53343, 57521, 51422, 538, 4700, 374291, 4723, 1537, 9377, 5213, 6521, 1351, 3251, 23479, 57017, 2631, 203, 55753, 523, 9605, 525, 4697, 527, 3643, 54205, 3607",901,367,19367,1.9327934145227676,0.974341448,0.022745104410268755,0.021983618952422915
GOTERM_CC_FAT,GO:0031975~envelope,93,9.309309309,5.040850835833218E-4,"23408, 64432, 25909, 1583, 26515, 79133, 7284, 274, 55161, 79135, 595, 84769, 311, 599, 53343, 5138, 81570, 5414, 5733, 4723, 2869, 1537, 90550, 51805, 25915, 11194, 1351, 3177, 79041, 23411, 3052, 26164, 55572, 26284, 80314, 2631, 83985, 90624, 327, 4697, 3643, 54205, 90627, 56901, 7384, 9961, 5245, 291, 292, 1160, 64978, 79671, 90580, 27109, 163183, 1159, 4708, 498, 51100, 80347, 51300, 54977, 79714, 1717, 4700, 374291, 26092, 5119, 8829, 32, 9377, 51629, 125170, 132001, 63891, 8402, 64981, 399512, 22906, 23236, 200014, 163087, 57017, 51194, 57019, 124995, 665, 84895, 27235, 1003, 622, 389203, 89941",865,1348,17811,1.4205785492530145,0.34790950211480176,0.013789166,0.012699691944470142
GOTERM_CC_FAT,GO:0031967~organelle envelope,93,9.309309309,5.040850835833218E-4,"23408, 64432, 25909, 1583, 26515, 79133, 7284, 274, 55161, 79135, 595, 84769, 311, 599, 53343, 5138, 81570, 5414, 5733, 4723, 2869, 1537, 90550, 51805, 25915, 11194, 1351, 3177, 79041, 23411, 3052, 26164, 55572, 26284, 80314, 2631, 83985, 90624, 327, 4697, 3643, 54205, 90627, 56901, 7384, 9961, 5245, 291, 292, 1160, 64978, 79671, 90580, 27109, 163183, 1159, 4708, 498, 51100, 80347, 51300, 54977, 79714, 1717, 4700, 374291, 26092, 5119, 8829, 32, 9377, 51629, 125170, 132001, 63891, 8402, 64981, 399512, 22906, 23236, 200014, 163087, 57017, 51194, 57019, 124995, 665, 84895, 27235, 1003, 622, 389203, 89941",865,1348,17811,1.4205785492530145,0.34790950211480176,0.013789166,0.012699691944470142
GOTERM_BP_FAT,GO:0072521~purine-containing compound metabolic process,46,4.604604604604605,5.101291825018562E-4,"7384, 272, 27109, 230, 2766, 4708, 498, 23382, 3939, 775, 80347, 53343, 2982, 57521, 5138, 51422, 538, 4700, 374291, 4723, 4846, 1537, 9377, 1909, 5213, 6521, 1351, 3251, 23479, 57017, 84836, 2631, 203, 55753, 523, 168537, 9605, 525, 4697, 8459, 527, 3643, 54205, 3607, 10201, 196883",901,578,19367,1.7106751821313497,0.9761048046011742,0.023043983688571506,0.022272492
GOTERM_BP_FAT,GO:0035886~vascular smooth muscle cell differentiation,9,0.9009009009009009,5.135372776367746E-4,"9444, 3815, 5155, 7422, 1909, 2254, 2022, 4775, 10266",901,41,19367,4.718415852305027,0.9766936886493744,0.023055618391079242,0.022283737206901265
INTERPRO,IPR006703:AIG1,5,0.5005005005005005,5.284217035817601E-4,"55303, 155038, 168537, 474344, 55340",910,9,19113,11.66849816849817,0.5479213790112238,0.2645631329266012,0.26421085179088005
UP_SEQ_FEATURE,DOMAIN:SH2,15,1.5015015015015014,5.317923828686672E-4,"7145, 9655, 116449, 63898, 10019, 2888, 2534, 2886, 126669, 2885, 23371, 1399, 25970, 10044, 5336",967,108,20558,2.9527174537515797,0.8504414998217356,0.45009766247025745,0.4499716905524096
GOTERM_BP_FAT,GO:0000902~cell morphogenesis,75,7.5075075075075075,5.407728157455063E-4,"10090, 4651, 9423, 91010, 57381, 23327, 81848, 23129, 29985, 51760, 57465, 54873, 1012, 3676, 4204, 4205, 4208, 6904, 93663, 1909, 3251, 2039, 79600, 445815, 4854, 11313, 4855, 1627, 4858, 5362, 25805, 5364, 8314, 7422, 116985, 23303, 81628, 6608, 3815, 27020, 29842, 57520, 1399, 54538, 658, 10395, 7337, 659, 538, 6768, 51347, 5911, 8829, 3791, 10160, 8642, 3672, 22906, 57493, 57175, 23513, 780, 5728, 1523, 2017, 2534, 1003, 1365, 57731, 153090, 1808, 4478, 11178, 5604, 56924",901,1082,19367,1.4899495528689628,0.9809072361565472,0.024130338,0.023322476376633938
GOTERM_BP_FAT,GO:0048568~embryonic organ development,40,4.004004004004004,5.474574981497723E-4,"6670, 129880, 7422, 9742, 9423, 3200, 2254, 2034, 80736, 8195, 6928, 10019, 2624, 6608, 3815, 2885, 29985, 613, 79879, 6768, 639, 4208, 5594, 3791, 5155, 113026, 1909, 2022, 23513, 51294, 55036, 2, 54583, 2299, 3784, 525, 6935, 5604, 54903, 7849",901,481,19367,1.7875264490136853,0.9818192331418026,0.024280569524000203,0.023467678087353575
GOTERM_BP_FAT,GO:0021700~developmental maturation,31,3.1031031031031033,5.561910375770659E-4,"22899, 5364, 8314, 7422, 2034, 359845, 372, 51382, 2624, 29842, 535, 537, 10296, 4204, 94, 10116, 10159, 50617, 51606, 3791, 8642, 1909, 5728, 1003, 523, 57731, 153090, 525, 529, 11334, 1901",901,338,19367,1.971435420210286,0.9829454515389543,0.024519313331258844,0.023698428968569798
GOTERM_BP_FAT,GO:0007264~small GTPase mediated signal transduction,39,3.903903903903904,5.708881294159418E-4,"9844, 10251, 9423, 57381, 395, 81848, 397, 2149, 2885, 57343, 25780, 1399, 1012, 613, 10252, 10395, 11069, 2828, 5338, 83892, 5911, 8829, 23779, 93663, 57493, 26269, 57572, 27352, 30851, 57514, 153090, 55715, 9649, 10044, 89941, 90627, 10146, 5924, 199731",901,466,19367,1.7989382326742342,0.9846854558140258,0.024860727405420956,0.024028413
GOTERM_BP_FAT,GO:0050801~ion homeostasis,66,6.606606606606606,5.714446848727087E-4,"2034, 245972, 91252, 23327, 2624, 1534, 2149, 57620, 54795, 5533, 5534, 5336, 5733, 2828, 6549, 90550, 51606, 5594, 1909, 6522, 9633, 6521, 1152, 26249, 79041, 23411, 55012, 523, 83985, 525, 51458, 527, 8614, 529, 51218, 10268, 1901, 9843, 7223, 51382, 771, 56996, 27020, 775, 533, 610, 535, 537, 7337, 538, 10159, 50617, 3791, 57130, 23236, 23479, 3270, 10008, 10800, 57217, 54583, 2534, 1003, 6337, 3784, 122416",901,924,19367,1.535357539242112,0.9847477386576504,0.024860727405420956,0.024028413
GOTERM_BP_FAT,GO:0065009~regulation of molecular function,157,15.715715715715717,5.741272111937882E-4,"6597, 10251, 9467, 6195, 9063, 23327, 81848, 10019, 595, 2149, 57343, 255057, 57620, 10252, 11069, 4208, 9618, 4846, 9079, 5155, 112399, 1909, 6521, 219771, 285966, 23216, 115704, 201176, 10309, 84313, 79007, 79886, 28984, 24144, 55697, 7965, 60485, 4697, 5787, 83464, 3643, 10268, 2319, 1901, 2956, 23704, 8312, 6895, 116985, 3815, 10999, 2324, 55502, 775, 57520, 57521, 2321, 51422, 538, 54899, 26092, 8829, 10116, 51704, 32, 9894, 22900, 7078, 161742, 3791, 3672, 9655, 9094, 57493, 55075, 23677, 141, 7075, 780, 3270, 10008, 5728, 27352, 1365, 57533, 9649, 3784, 823, 5447, 5604, 6419, 9146, 5580, 9026, 5583, 9143, 274, 23129, 395, 26073, 2622, 2621, 25780, 5336, 55527, 3676, 5217, 5859, 7098, 5594, 56341, 23411, 284, 30851, 55012, 4939, 58526, 5909, 2631, 23373, 122553, 8613, 54205, 196883, 22899, 92565, 9961, 25927, 5362, 25805, 5364, 7422, 9844, 50807, 5245, 64411, 57561, 8195, 57162, 81831, 6608, 1399, 613, 10395, 51347, 84662, 10039, 2022, 57572, 23479, 23513, 54583, 2534, 153090, 5525, 5924, 10445",901,2622,19367,1.2870769913250049,0.9850444001959245,0.024860727405420956,0.024028413
GOTERM_BP_FAT,GO:0051056~regulation of small GTPase mediated signal transduction,30,3.003003003003003,5.958109729513471E-4,"22899, 10251, 64411, 116985, 57480, 395, 81848, 397, 2149, 613, 10252, 10395, 2828, 83892, 8829, 23779, 93663, 57493, 26269, 80728, 201176, 27352, 57514, 5909, 153090, 9649, 90627, 5924, 9828, 199731",901,324,19367,1.9902782916101454,0.9872400526500523,0.025624268648552145,0.024766391384423245
GOTERM_BP_FAT,GO:0035082~axoneme assembly,14,1.4014014014014013,5.987633149634349E-4,"115948, 25809, 146562, 25876, 161582, 254050, 84229, 55036, 138162, 2622, 51364, 85478, 54768, 352909",901,98,19367,3.070715078484224,0.9875129388446767,0.025624268648552145,0.024766391384423245
GOTERM_BP_FAT,GO:0070050~neuron cellular homeostasis,11,1.1011011011011012,6.083474370116367E-4,"51382, 50617, 51606, 8314, 523, 535, 525, 537, 529, 81628, 10159",901,63,19367,3.7530962070362737,0.9883592247932805,0.025649579024832777,0.024790854392271418
GOTERM_BP_FAT,GO:0060841~venous blood vessel development,6,0.6006006006006006,6.095298387595987E-4,"7422, 57493, 2022, 659, 94, 147372",901,16,19367,8.060627081021087,0.988459577,0.025649579024832777,0.024790854392271418
GOTERM_BP_FAT,GO:0051493~regulation of cytoskeleton organization,49,4.904904904904905,6.126904870032559E-4,"5580, 22998, 9026, 9788, 10095, 114822, 395, 274, 397, 57662, 27124, 4204, 5217, 11346, 57704, 6904, 9873, 93663, 5594, 90952, 6522, 23411, 25876, 55971, 2314, 58526, 2039, 28984, 10300, 1627, 1901, 22899, 5364, 116985, 6050, 23500, 8195, 2885, 10395, 5119, 8829, 10039, 153241, 57175, 2017, 51474, 1003, 57731, 11132",901,633,19367,1.6639103821802352,0.9887235984559046,0.025649579024832777,0.024790854392271418
GOTERM_BP_FAT,GO:0032956~regulation of actin cytoskeleton organization,35,3.5035035035035036,6.133747375438284E-4,"5580, 22998, 22899, 9026, 10095, 9788, 116985, 114822, 23500, 6050, 8195, 395, 274, 397, 2885, 10395, 5217, 11346, 57704, 8829, 9873, 93663, 90952, 6522, 57175, 55971, 2314, 2017, 2039, 51474, 28984, 57731, 11132, 1627, 1901",901,403,19367,1.8668118963489697,0.9887799566230925,0.025649579024832777,0.024790854392271418
GOTERM_MF_FAT,GO:0050839~cell adhesion molecule binding,44,4.404404404404405,6.213696674804088E-4,"7223, 50807, 64837, 10755, 1656, 27020, 51100, 3939, 1399, 55324, 1453, 1012, 659, 3676, 10298, 8607, 93663, 3791, 8642, 3672, 57175, 9230, 23513, 55971, 3927, 51031, 1500, 2017, 51474, 1003, 54862, 27134, 153090, 56904, 800, 5787, 4478, 8613, 4854, 11313, 3964, 1627, 56924, 928",809,539,17002,1.7155974874498625,0.5921741838620993,0.038984193,0.038335807
UP_SEQ_FEATURE,COMPBIAS:Pro residues,129,12.912912912912914,6.298595892390952E-4,"8495, 6597, 348013, 126695, 91010, 55040, 10657, 1730, 27124, 126326, 197407, 92979, 5138, 4204, 4205, 4601, 11346, 10655, 4846, 4209, 9873, 9513, 6002, 55696, 201176, 283638, 57514, 445815, 7205, 4854, 1627, 7849, 4858, 8711, 25960, 116985, 57088, 90060, 25962, 10908, 23303, 112703, 29803, 81628, 23382, 775, 78987, 54538, 4862, 92999, 54899, 199920, 84461, 266722, 90332, 63898, 2580, 200014, 780, 1523, 54665, 25970, 1808, 84056, 3784, 9146, 23648, 9788, 3200, 116449, 64118, 114822, 272, 114825, 395, 57666, 1810, 114790, 311, 57662, 58476, 344805, 10298, 10335, 23371, 10749, 51330, 79600, 23373, 4775, 9828, 9564, 22899, 7145, 5364, 50807, 22937, 4034, 64411, 399909, 27303, 23500, 147372, 163183, 255877, 6608, 2886, 610, 116159, 57608, 92714, 5119, 4306, 5639, 25930, 23359, 23513, 90809, 54862, 54620, 550631, 153090, 9605, 6337, 51754, 85462, 56924, 54903, 10445",967,2064,20558,1.328722854188211,0.894660551,0.45009766247025745,0.4499716905524096
GOTERM_CC_FAT,GO:0005901~caveola,13,1.3013013013013013,6.368913182482304E-4,"5594, 8611, 161742, 7223, 6608, 2149, 1012, 83483, 10395, 659, 3643, 4846, 2319",865,83,17811,3.225057455254544,0.4174008528273869,0.016877619933578107,0.015544128735995873
GOTERM_BP_FAT,GO:0031344~regulation of cell projection organization,55,5.505505505505505,6.56260599462959E-4,"5580, 10090, 9742, 4651, 9423, 23327, 23129, 51364, 51760, 27124, 57465, 4204, 5217, 4208, 115948, 9513, 23258, 115704, 2039, 5909, 23373, 10300, 54849, 1627, 4858, 5362, 5364, 7422, 50807, 116985, 23500, 23303, 3815, 27020, 57520, 1399, 7337, 659, 538, 5911, 8829, 51626, 153241, 22906, 57175, 2580, 780, 5728, 1523, 2017, 2534, 153090, 1808, 11178, 5604",901,738,19367,1.6019313078813362,0.9918038570503376,0.027287017,0.026373472840917664
GOTERM_BP_FAT,GO:0044782~cilium organization,35,3.5035035035035036,6.675474571554655E-4,"129880, 64792, 50807, 9742, 25809, 146562, 8195, 254050, 84229, 51382, 138162, 63917, 2622, 51364, 85478, 1453, 84100, 51626, 153241, 115948, 25930, 25876, 375307, 161582, 115704, 55036, 10309, 152206, 79600, 3784, 29070, 54768, 352909, 85462, 54903",901,405,19367,1.8575930721694687,0.9924540443866879,0.027599504,0.026675498104297216
GOTERM_CC_FAT,GO:0045121~membrane raft,32,3.203203203203203,6.718745231726786E-4,"8611, 7223, 399665, 292, 6608, 2149, 498, 1012, 55824, 5336, 10395, 659, 538, 199920, 4846, 5175, 5594, 161742, 3791, 3672, 51090, 284, 10008, 1820, 2534, 3784, 83483, 8613, 3643, 4238, 2319, 1901",865,343,17811,1.9210030502704798,0.4344412404330821,0.017265139262134285,0.015901030381753396
GOTERM_MF_FAT,GO:0022853~active ion transmembrane transporter activity,18,1.8018018018018018,6.723339057010959E-4,"50617, 51606, 57130, 245972, 127124, 245973, 51382, 56996, 498, 533, 523, 535, 525, 527, 538, 529, 3767, 54716",809,148,17002,2.556008418801991,0.6211080147681414,0.040424076,0.039751742
