Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051960~regulation of nervous system development	92	9.2	1.9933930733482062E-8	"8530, 4099, 4133, 6596, 8292, 9181, 7040, 7161, 3480, 2625, 991, 596, 51760, 27124, 2147, 952, 10938, 2146, 3553, 7436, 7832, 5457, 8646, 51726, 5979, 6285, 2242, 1030, 6280, 8140, 30012, 3601, 23175, 3400, 3169, 4851, 4137, 30812, 5469, 6833, 7804, 1869, 10501, 1746, 2290, 8553, 7101, 6376, 6774, 6653, 1880, 3066, 23303, 9283, 26052, 2889, 23060, 5916, 1435, 2049, 2047, 6405, 6009, 3975, 11202, 10512, 5914, 8200, 7472, 7431, 6663, 6662, 6664, 5653, 6422, 3475, 3397, 23432, 8087, 55198, 983, 2016, 53335, 6457, 4038, 3984, 6657, 11178, 9928, 7869, 5803, 2737"	974	996	19376	1.837526698168444	1.668131530664363E-4	2.648048671563673E-6	2.4433303670468012E-6
GOTERM_BP_FAT	GO:0014013~regulation of gliogenesis	26	2.6	2.140375689302835E-8	"7101, 4099, 6376, 1880, 3066, 7040, 7161, 9283, 1435, 2147, 2146, 3553, 6009, 6663, 6664, 1030, 8140, 983, 2016, 3400, 4851, 30812, 6833, 1869, 5803, 1746"	974	138	19376	3.7479986905931018	1.7911200075881872E-4	2.7988756474649104E-6	2.582497042624452E-6
GOTERM_BP_FAT	GO:0071310~cellular response to organic substance	194	19.400000000000002	2.2344766220236816E-8	"9982, 4176, 6598, 9181, 4171, 596, 27086, 598, 51762, 3630, 8767, 8646, 3875, 10411, 9619, 4605, 5032, 367, 1585, 2674, 23175, 249, 4851, 10663, 9508, 7101, 5286, 6374, 7466, 5167, 6376, 8678, 1116, 2203, 1111, 30009, 4986, 3659, 8200, 9531, 7472, 8440, 7475, 8324, 1374, 28964, 2213, 269, 1003, 3667, 10402, 7369, 2350, 3553, 3676, 26191, 5979, 7494, 4783, 2242, 1394, 1030, 2919, 5621, 6833, 7009, 6715, 7804, 2921, 51341, 3696, 11122, 858, 5771, 3595, 3594, 1051, 1050, 8480, 1841, 983, 5888, 8915, 7044, 23209, 7046, 9349, 7040, 3480, 197, 990, 1612, 632, 2146, 10938, 10253, 91, 6502, 10010, 2707, 5899, 2826, 7057, 9118, 3134, 3133, 10818, 8140, 27250, 641, 55612, 2950, 55614, 8938, 1869, 6774, 6653, 2297, 2296, 29887, 3263, 890, 4904, 29088, 27101, 11200, 5690, 6663, 6662, 6664, 6422, 2066, 3397, 55198, 53335, 2057, 55638, 6655, 2619, 1408, 9806, 5460, 5585, 6434, 23765, 9141, 2625, 671, 2865, 3158, 3037, 54795, 5214, 6546, 5457, 4801, 6566, 3601, 3169, 55532, 5467, 4015, 4137, 5469, 5901, 1307, 5241, 9965, 25928, 8995, 1440, 3068, 2099, 3066, 51182, 3061, 2889, 210, 5916, 1435, 3059, 10673, 10551, 3975, 2529, 5914, 7431, 54464, 585, 2530, 6337, 109, 54106, 5008"	974	2640	19376	1.4618505382365752	1.8698586687837526E-4	2.8769745922640294E-6	2.654558226964134E-6
GOTERM_BP_FAT	GO:0042981~regulation of apoptotic process	135	13.5	2.3206279259148197E-8	"7046, 6478, 3486, 23321, 29944, 9181, 7040, 7161, 51083, 3480, 1612, 596, 1852, 2149, 27086, 598, 3476, 10253, 3630, 6502, 51643, 7832, 8767, 3875, 4605, 7057, 4582, 25994, 3375, 10818, 8382, 8140, 2558, 27250, 367, 2950, 4851, 55615, 30812, 1869, 7101, 7466, 8678, 6376, 8797, 2296, 6491, 27069, 1871, 1917, 11200, 8200, 9531, 4085, 8440, 5055, 6663, 6662, 8326, 6422, 5455, 2066, 3397, 3707, 388, 2213, 1003, 7349, 6657, 2619, 10763, 9928, 2737, 6790, 4099, 30061, 9141, 2625, 3957, 3316, 1410, 952, 3553, 5457, 835, 3676, 5979, 7494, 9833, 23532, 6280, 440, 1029, 29078, 3169, 55532, 5467, 4015, 5621, 4137, 5347, 5469, 7009, 7804, 8739, 4150, 25803, 8995, 7786, 3068, 2099, 3066, 5916, 1831, 332, 51341, 3059, 11124, 5914, 6582, 9212, 5771, 2023, 1051, 580, 220, 2019, 101, 983, 23076, 7428, 7704, 86, 5803, 8915"	974	1666	19376	1.6119959277345435	1.9419449495017282E-4	2.908879255727207E-6	2.68399636906745E-6
GOTERM_BP_FAT	GO:0000819~sister chromatid segregation	36	3.5999999999999996	2.3287717783931516E-8	"8678, 11065, 6598, 9787, 24137, 1063, 1062, 990, 891, 991, 54892, 332, 10615, 55143, 29127, 699, 26255, 9319, 3833, 11004, 9918, 9212, 4085, 9232, 23397, 23137, 9055, 9493, 7272, 10403, 2237, 5347, 10783, 9928, 5901, 86"	974	245	19376	2.9230859489586387	1.9487592137434895E-4	2.908879255727207E-6	2.68399636906745E-6
GOTERM_BP_FAT	GO:0060429~epithelium development	112	11.200000000000001	3.003175554680773E-8	"25902, 9742, 5268, 6598, 7040, 7161, 51083, 596, 27086, 3237, 2146, 10253, 3872, 91, 118, 8646, 10411, 3911, 7298, 8543, 4222, 10818, 7051, 25876, 55612, 367, 3400, 6876, 4851, 768, 30812, 3889, 50604, 2297, 2296, 6491, 1475, 1750, 23022, 11166, 6009, 10512, 5690, 7472, 7475, 6663, 8842, 6662, 6664, 6422, 5455, 8324, 1374, 2066, 3397, 23432, 388, 1003, 1761, 2737, 6278, 5100, 7369, 23245, 30061, 2625, 10733, 3553, 4524, 5613, 5979, 5111, 1030, 3295, 3169, 51458, 5469, 25803, 5241, 6297, 25928, 2099, 3066, 2889, 5916, 1435, 3851, 10551, 3854, 3975, 3857, 5914, 7431, 25937, 7798, 26227, 1051, 1050, 54101, 220, 2019, 585, 2137, 983, 2016, 3909, 4038, 7428, 2939, 54106, 3868, 8915"	974	1310	19376	1.7007947082151198	2.5130418359065043E-4	3.6961141495769692E-6	3.410370828418372E-6
GOTERM_BP_FAT	GO:0035556~intracellular signal transduction	207	20.7	3.2370609905172253E-8	"6478, 11186, 9181, 51083, 2305, 596, 598, 115, 117, 3630, 51643, 8767, 51523, 10411, 3756, 5152, 5032, 7334, 5150, 55333, 23171, 367, 4851, 10783, 3767, 10663, 7464, 5286, 7345, 7466, 4077, 6376, 8678, 8797, 23268, 1116, 2203, 29127, 1111, 55103, 933, 6009, 4986, 8440, 8324, 8445, 1131, 3430, 28964, 55351, 388, 2213, 7349, 9649, 3667, 9542, 6275, 6278, 55003, 10614, 27289, 51561, 51564, 3553, 835, 26191, 5979, 6285, 7494, 1396, 23012, 6280, 1029, 2919, 5621, 7009, 728, 9686, 26973, 11122, 7018, 11124, 858, 9212, 5771, 2023, 3595, 3594, 1051, 2137, 983, 6732, 1849, 1847, 54869, 8915, 7046, 9349, 2155, 55160, 3486, 7040, 7161, 3480, 1612, 2149, 1852, 55165, 2147, 2146, 3476, 10253, 10010, 9218, 5899, 2826, 7057, 4582, 10818, 3375, 23576, 8382, 3925, 27250, 2950, 51256, 3487, 55615, 1869, 10146, 50604, 2956, 6774, 6653, 1880, 3263, 890, 2843, 11329, 2047, 1870, 1991, 11200, 6769, 4902, 5690, 6662, 6664, 6422, 9138, 2066, 29899, 3707, 3708, 1761, 6655, 9922, 6657, 55635, 9928, 9025, 6790, 5585, 26118, 2625, 1410, 54795, 6546, 5457, 8605, 8844, 9833, 5596, 3601, 323, 55532, 5467, 4015, 4137, 9824, 4150, 50649, 9965, 7786, 8995, 1440, 2099, 3066, 9283, 3061, 2889, 1435, 55544, 3059, 55789, 25937, 6101, 4281, 29970, 101, 4839, 109, 7428, 3984, 51512, 54106, 5008"	974	2874	19376	1.4328104838536824	2.708729455945802E-4	3.926226584005603E-6	3.6226934737353644E-6
GOTERM_BP_FAT	GO:0060548~negative regulation of cell death	98	9.8	3.824923207196073E-8	"7046, 6478, 9181, 3480, 1612, 596, 2149, 27086, 598, 117, 3476, 10253, 3630, 51643, 7832, 3875, 7057, 4582, 3134, 25994, 25876, 8382, 8140, 2558, 27250, 367, 2950, 4851, 55615, 30812, 7101, 7466, 8678, 6376, 6653, 2296, 6491, 27069, 8200, 9531, 4085, 5055, 6663, 6662, 8326, 6664, 6422, 5455, 2066, 3397, 3707, 1003, 7349, 10763, 9928, 2737, 6790, 4099, 30061, 2625, 3316, 1410, 952, 3553, 5457, 835, 7494, 23532, 440, 29078, 55532, 5467, 5621, 5347, 5469, 7009, 4150, 8995, 7786, 1440, 3068, 3066, 9283, 1831, 332, 1435, 3059, 10551, 9212, 2023, 1051, 580, 2019, 101, 983, 7428, 5803, 8915"	974	1101	19376	1.770695671472826	3.200566006469341E-4	4.57296890300342E-6	4.219436715138297E-6
GOTERM_BP_FAT	GO:0045595~regulation of cell differentiation	157	15.7	4.3512290155176455E-8	"7046, 6596, 6598, 3486, 9181, 7040, 7161, 3480, 991, 596, 27086, 51760, 27124, 2147, 632, 2146, 10938, 10253, 3630, 91, 118, 7436, 7832, 8767, 8646, 9619, 8543, 3375, 10818, 8140, 30012, 27250, 367, 3400, 646, 4851, 30812, 1869, 50604, 5947, 1746, 2290, 8553, 7101, 4077, 5167, 6376, 6774, 8434, 6653, 1880, 2175, 2296, 23303, 4904, 2049, 2047, 30009, 6405, 6009, 11202, 10512, 3659, 8200, 5690, 7472, 6663, 8842, 6662, 6664, 6422, 8324, 3397, 9095, 3707, 55198, 53335, 2213, 1003, 6655, 6657, 11178, 9928, 7869, 2737, 9806, 5460, 6790, 4099, 4133, 2625, 1378, 51561, 51564, 952, 3037, 54795, 3553, 5457, 5613, 51726, 5979, 6285, 7494, 2242, 1030, 23532, 6280, 1029, 3601, 54681, 3169, 5467, 4015, 4137, 5469, 6833, 7804, 10501, 8993, 25803, 25928, 8995, 1440, 3066, 9283, 2889, 26052, 23060, 5916, 1435, 3059, 55544, 3975, 5914, 7431, 25937, 5771, 5653, 3475, 3594, 1051, 1050, 8087, 101, 2137, 983, 2016, 6457, 4038, 7428, 3984, 54106, 5008, 7704, 86, 5803"	974	2042	19376	1.529498599231337	3.64088067653201E-4	5.128934595896785E-6	4.7324211912432764E-6
GOTERM_BP_FAT	GO:0050767~regulation of neurogenesis	83	8.3	4.6971799335091506E-8	"4099, 4133, 6596, 9181, 7040, 7161, 3480, 2625, 991, 596, 51760, 27124, 2147, 952, 10938, 2146, 3553, 7436, 7832, 5457, 51726, 5979, 6285, 2242, 1030, 6280, 8140, 30012, 3601, 3400, 3169, 4851, 4137, 30812, 5469, 6833, 7804, 1869, 10501, 1746, 2290, 8553, 7101, 6376, 6774, 6653, 1880, 3066, 23303, 9283, 26052, 2889, 23060, 1435, 2049, 6405, 6009, 11202, 10512, 5914, 8200, 7472, 7431, 6663, 6662, 6664, 5653, 6422, 3475, 3397, 8087, 55198, 983, 2016, 53335, 6457, 4038, 3984, 6657, 11178, 7869, 5803, 2737"	974	882	19376	1.8720380691633258	3.9302974146826486E-4	5.459819286602511E-6	5.037725478688564E-6
GOTERM_BP_FAT	GO:0010721~negative regulation of cell development	45	4.5	5.037694419587744E-8	"2290, 7101, 4099, 4133, 6376, 6774, 6653, 3066, 7040, 7161, 9283, 26052, 596, 27086, 27124, 2147, 952, 3553, 7832, 6405, 11202, 51726, 10512, 7431, 6663, 6662, 6664, 3475, 3397, 1030, 30012, 3601, 55198, 53335, 3400, 4851, 4038, 30812, 5469, 6657, 6833, 7869, 10501, 2737, 1746"	974	361	19376	2.4797647420182356	4.2151579363869374E-4	5.7754061092506614E-6	5.3289145627474736E-6
GOTERM_BP_FAT	GO:0040007~growth	90	9	5.2789410282787365E-8	"6790, 7046, 4099, 4133, 6598, 3486, 8292, 2593, 7040, 7161, 2625, 2305, 596, 1852, 27086, 51760, 1410, 2147, 952, 2146, 10253, 3872, 3630, 91, 3676, 6285, 7494, 7298, 2242, 6280, 25879, 10668, 51052, 1029, 321, 367, 3487, 5467, 4851, 4137, 55615, 5469, 10501, 9686, 7466, 5167, 7104, 6774, 2099, 2296, 6491, 5916, 54892, 1435, 2203, 1111, 6887, 9837, 6405, 10551, 3975, 10512, 5914, 8200, 7472, 25937, 6663, 8326, 6662, 8324, 5653, 6422, 3475, 2023, 2066, 5806, 2019, 585, 983, 2137, 2016, 53335, 7349, 4038, 3984, 6657, 2619, 9928, 7869, 2737"	974	988	19376	1.812135773013326	4.416970094992534E-4	5.97019695481956E-6	5.508646300049784E-6
GOTERM_BP_FAT	GO:0033047~regulation of mitotic sister chromatid segregation	23	2.3	5.4065692770279464E-8	"9212, 4085, 9232, 8678, 11065, 6598, 9787, 1063, 23137, 1062, 7272, 891, 990, 10403, 991, 332, 55143, 699, 26255, 9319, 5347, 10783, 86"	974	115	19376	3.9786447638603697	4.52373443637355E-4	6.033010437259584E-6	5.566603727627973E-6
GOTERM_BP_FAT	GO:0060284~regulation of cell development	93	9.3	6.049162693751955E-8	"6790, 4099, 4133, 6596, 9181, 7040, 7161, 3480, 2625, 991, 596, 27086, 51760, 27124, 2147, 952, 10938, 3037, 2146, 3553, 3630, 118, 7436, 7832, 5457, 51726, 5979, 6285, 2242, 1030, 6280, 8140, 30012, 3601, 3400, 3169, 646, 4851, 4137, 30812, 5469, 6833, 7804, 1869, 10501, 1746, 2290, 8553, 7101, 6376, 8434, 6774, 6653, 1880, 3066, 23303, 9283, 26052, 2889, 23060, 1435, 2049, 6405, 6009, 11202, 10512, 5914, 8200, 7472, 7431, 6663, 6662, 6664, 5653, 6422, 3475, 3397, 8087, 55198, 983, 2016, 53335, 1003, 6457, 4038, 3984, 6657, 11178, 54106, 9928, 7869, 5803, 2737"	974	1036	19376	1.785781674898718	5.061263159300555E-4	6.661242445264488E-6	6.146267673835868E-6
GOTERM_BP_FAT	GO:0051093~negative regulation of developmental process	103	10.299999999999999	6.600620672666132E-8	"7046, 7040, 7161, 197, 2305, 596, 27086, 598, 27124, 2147, 632, 2146, 10253, 7832, 8646, 10411, 9619, 7057, 3375, 10818, 55333, 30012, 27250, 55612, 3400, 1101, 23175, 4851, 30812, 1869, 1746, 2290, 7101, 4077, 5167, 6376, 6774, 6653, 2296, 4904, 2047, 1870, 30009, 6405, 11202, 10512, 3659, 8200, 6663, 6662, 6664, 6422, 8324, 3397, 23432, 3707, 55198, 53335, 2213, 6657, 7869, 2737, 4099, 4133, 2625, 1378, 51564, 952, 54795, 3553, 51726, 7494, 1030, 23532, 1029, 3601, 3169, 55532, 5467, 4137, 5469, 6833, 10501, 8993, 25803, 9686, 25928, 8995, 3066, 9283, 26052, 5916, 5914, 7431, 25937, 5771, 3475, 1050, 2137, 4038, 7428, 7704, 86"	974	1190	19376	1.7218504650320088	5.522534142096136E-4	7.1741031700705E-6	6.619479588873749E-6
GOTERM_BP_FAT	GO:0043066~negative regulation of apoptotic process	89	8.9	7.083961777771167E-8	"6790, 7046, 4099, 6478, 9181, 30061, 3480, 2625, 1612, 596, 3316, 27086, 2149, 598, 1410, 952, 3476, 3553, 10253, 3630, 51643, 7832, 5457, 835, 3875, 7494, 7057, 4582, 25994, 23532, 8382, 8140, 440, 29078, 2558, 27250, 367, 2950, 55532, 5467, 4851, 5621, 55615, 30812, 5347, 5469, 7009, 4150, 7101, 7466, 8678, 6376, 8995, 7786, 3068, 2296, 3066, 6491, 1831, 332, 27069, 3059, 8200, 9531, 9212, 4085, 5055, 6663, 8326, 6662, 6422, 5455, 2023, 2066, 3397, 1051, 580, 2019, 101, 3707, 983, 1003, 7349, 7428, 10763, 9928, 5803, 2737, 8915"	974	979	19376	1.8084748926638041	5.9268107690158E-4	7.600727707457294E-6	7.0131221599934556E-6
GOTERM_BP_FAT	GO:1901987~regulation of cell cycle phase transition	51	5.1	7.514749887842847E-8	"6790, 11186, 11065, 9787, 6598, 1063, 7040, 1062, 990, 29980, 991, 596, 993, 994, 2146, 835, 4582, 1030, 1029, 51692, 641, 323, 54443, 5347, 10783, 1869, 6491, 891, 332, 55143, 699, 55544, 1111, 9319, 11200, 5690, 9212, 4085, 10361, 580, 7272, 10403, 55198, 983, 10926, 6657, 51512, 8317, 9928, 86, 7508"	974	443	19376	2.2901905525607096	6.287117197519843E-4	7.960878710298328E-6	7.345430206825629E-6
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	135	13.5	8.888651582598761E-8	"7046, 6478, 3486, 23321, 29944, 9181, 7040, 7161, 51083, 3480, 1612, 596, 1852, 2149, 27086, 598, 3476, 10253, 3630, 6502, 51643, 7832, 8767, 3875, 4605, 7057, 4582, 25994, 3375, 10818, 8382, 8140, 2558, 27250, 367, 2950, 4851, 55615, 30812, 1869, 7101, 7466, 8678, 6376, 8797, 2296, 6491, 27069, 1871, 1917, 11200, 8200, 9531, 4085, 8440, 5055, 6663, 6662, 8326, 6422, 5455, 2066, 3397, 3707, 388, 2213, 1003, 7349, 6657, 2619, 10763, 9928, 2737, 6790, 4099, 30061, 9141, 2625, 3957, 3316, 1410, 952, 3553, 5457, 835, 3676, 5979, 7494, 9833, 23532, 6280, 440, 1029, 29078, 3169, 55532, 5467, 4015, 5621, 4137, 5347, 5469, 7009, 7804, 8739, 4150, 25803, 8995, 7786, 3068, 2099, 3066, 5916, 1831, 332, 51341, 3059, 11124, 5914, 6582, 9212, 5771, 2023, 1051, 580, 220, 2019, 101, 983, 23076, 7428, 7704, 86, 5803, 8915"	974	1703	19376	1.5769731154467115	7.436146653861941E-4	9.29864063684613E-6	8.579770940103455E-6
GOTERM_BP_FAT	GO:0033993~response to lipid	90	9	9.056187550542007E-8	"7046, 23209, 6278, 5585, 7369, 2155, 7040, 3480, 671, 2865, 596, 2864, 27086, 2149, 1410, 632, 952, 3158, 2146, 3553, 117, 6502, 5457, 8767, 2707, 26191, 5979, 9619, 7494, 7057, 7298, 5111, 2242, 6280, 8140, 3206, 27250, 367, 2950, 3169, 249, 4015, 5467, 2919, 4851, 768, 1828, 5469, 6833, 6715, 7804, 5901, 1869, 5947, 7101, 5241, 6374, 6774, 1440, 2099, 3066, 890, 5916, 210, 2921, 2203, 51341, 1991, 4986, 5914, 7472, 7431, 7475, 6663, 6662, 8324, 6422, 1374, 3595, 28964, 1051, 54464, 7349, 6337, 109, 4678, 54106, 1408, 3667, 8915"	974	1000	19376	1.7903901437371663	7.576252277990969E-4	9.35694242104766E-6	8.633565464850046E-6
GOTERM_BP_FAT	GO:0033045~regulation of sister chromatid segregation	24	2.4	1.0569540196909285E-7	"9212, 4085, 9232, 8678, 11065, 6598, 9787, 1063, 23137, 1062, 7272, 891, 990, 10403, 991, 332, 55143, 2237, 699, 26255, 9319, 5347, 10783, 86"	974	129	19376	3.701064896614297	8.841737537989003E-4	1.0733629546488206E-5	9.903822124265973E-6
GOTERM_BP_FAT	GO:1901990~regulation of mitotic cell cycle phase transition	47	4.7	1.072179313210784E-7	"6790, 11065, 6598, 9787, 1063, 7040, 1062, 6491, 990, 891, 29980, 991, 332, 596, 993, 55143, 994, 2146, 55544, 699, 1111, 9319, 835, 11200, 5690, 9212, 4085, 4582, 10361, 1030, 580, 7272, 1029, 10403, 51692, 641, 55198, 983, 54443, 5347, 10783, 51512, 8317, 9928, 1869, 86, 7508"	974	396	19376	2.361064443199967	8.969044557816108E-4	1.0733629546488206E-5	9.903822124265973E-6
GOTERM_BP_FAT	GO:0006260~DNA replication	38	3.8	1.0773388480165005E-7	"4172, 4173, 8099, 4175, 4176, 5982, 25842, 4171, 55388, 990, 29980, 27000, 3159, 23560, 898, 1111, 8208, 9837, 11124, 5558, 5690, 5111, 10361, 4784, 1602, 641, 2237, 983, 23175, 10926, 5984, 7349, 8318, 5888, 4678, 8317, 5427, 10721"	974	284	19376	2.6617693842727825	9.01218588943653E-4	1.0733629546488206E-5	9.903822124265973E-6
GOTERM_BP_FAT	GO:0051276~chromosome organization	116	11.600000000000001	1.1165781897545768E-7	"4172, 4173, 908, 4175, 4176, 6596, 11065, 6598, 25862, 1063, 24137, 1062, 7040, 4171, 990, 27000, 991, 29028, 55689, 1058, 2146, 1736, 9232, 4582, 7334, 10943, 1105, 641, 23450, 10783, 6877, 10146, 8678, 11164, 25842, 890, 891, 54892, 23381, 29127, 1111, 898, 26255, 9918, 4085, 6662, 10361, 23397, 9493, 55355, 11339, 10403, 23030, 8318, 6657, 8438, 9928, 9025, 5460, 6790, 5585, 5982, 9787, 25788, 2625, 10615, 3159, 51564, 51200, 3553, 8208, 4524, 10575, 4801, 7913, 3833, 7494, 6045, 9156, 5111, 23137, 1789, 2237, 23492, 3169, 5984, 5347, 5901, 7786, 3068, 2099, 3066, 7141, 332, 55143, 51341, 699, 9319, 9837, 11004, 9212, 22948, 6500, 23234, 9055, 8480, 7272, 54464, 983, 23198, 6732, 5888, 4678, 86, 9849, 10721"	974	1406	19376	1.6412617091315893	9.340278634710764E-4	1.0753351515047642E-5	9.922019404850984E-6
GOTERM_BP_FAT	GO:0045937~positive regulation of phosphate metabolic process	100	10	1.1178654341129702E-7	"7044, 7046, 8099, 3486, 9181, 1062, 7040, 7161, 3480, 990, 596, 2149, 994, 2147, 2146, 117, 10253, 3630, 7436, 8767, 5899, 10411, 7057, 5032, 8543, 3375, 10818, 367, 2674, 3487, 4851, 55615, 50604, 6376, 5168, 8797, 1880, 3263, 2051, 22974, 891, 1116, 2049, 27069, 2047, 1991, 1917, 4986, 11200, 8200, 6662, 8324, 2066, 140, 2213, 1003, 7349, 6657, 3667, 9928, 6278, 51561, 3553, 8844, 26191, 5979, 7494, 1394, 55532, 5621, 4137, 5347, 7804, 728, 9965, 8995, 7786, 1440, 3066, 26973, 9283, 3061, 332, 1435, 55143, 3059, 7018, 858, 9212, 2023, 8087, 7272, 4281, 101, 983, 4038, 109, 54106, 5008, 8915"	974	1156	19376	1.7208671123963535	9.351041519235492E-4	1.0753351515047642E-5	9.922019404850984E-6
GOTERM_BP_FAT	GO:0010562~positive regulation of phosphorus metabolic process	100	10	1.1178654341129702E-7	"7044, 7046, 8099, 3486, 9181, 1062, 7040, 7161, 3480, 990, 596, 2149, 994, 2147, 2146, 117, 10253, 3630, 7436, 8767, 5899, 10411, 7057, 5032, 8543, 3375, 10818, 367, 2674, 3487, 4851, 55615, 50604, 6376, 5168, 8797, 1880, 3263, 2051, 22974, 891, 1116, 2049, 27069, 2047, 1991, 1917, 4986, 11200, 8200, 6662, 8324, 2066, 140, 2213, 1003, 7349, 6657, 3667, 9928, 6278, 51561, 3553, 8844, 26191, 5979, 7494, 1394, 55532, 5621, 4137, 5347, 7804, 728, 9965, 8995, 7786, 1440, 3066, 26973, 9283, 3061, 332, 1435, 55143, 3059, 7018, 858, 9212, 2023, 8087, 7272, 4281, 101, 983, 4038, 109, 54106, 5008, 8915"	974	1156	19376	1.7208671123963535	9.351041519235492E-4	1.0753351515047642E-5	9.922019404850984E-6
GOTERM_BP_FAT	GO:0010965~regulation of mitotic sister chromatid separation	21	2.1	1.1932123990916872E-7	"9212, 4085, 9232, 11065, 6598, 9787, 1063, 1062, 7272, 891, 990, 10403, 991, 332, 55143, 699, 26255, 9319, 5347, 10783, 86"	974	101	19376	4.136214853518206	9.981010816344504E-4	1.1347721099998103E-5	1.0470438802029556E-5
GOTERM_BP_FAT	GO:0010646~regulation of cell communication	253	25.3	1.3417480616684927E-7	"9982, 11060, 9742, 6478, 9501, 6598, 9181, 9187, 51083, 2305, 596, 27086, 598, 51762, 117, 9737, 3630, 51643, 8767, 8646, 51523, 10411, 5152, 6001, 7334, 18, 55333, 23171, 367, 4851, 10783, 3767, 9508, 7101, 7345, 7466, 4077, 5167, 6376, 8678, 8797, 8434, 23268, 55343, 1116, 2203, 27069, 29127, 1111, 55103, 933, 6009, 4986, 3659, 8200, 8440, 8326, 8324, 8445, 1374, 1131, 3430, 28964, 2213, 1003, 7349, 9649, 823, 11178, 3667, 5064, 6275, 6278, 55003, 2900, 10612, 1138, 10614, 51561, 51564, 952, 3553, 835, 26191, 5979, 6285, 22844, 7494, 1394, 1030, 6280, 1029, 5621, 6833, 7009, 2916, 7804, 5504, 728, 9686, 9688, 26973, 51341, 11122, 11124, 858, 9212, 5771, 5653, 2023, 3595, 3594, 7272, 2137, 1849, 1847, 54869, 8915, 7044, 7046, 9349, 2155, 55160, 3486, 7040, 7161, 3480, 197, 1612, 991, 2149, 1852, 55165, 10815, 2147, 632, 2146, 3476, 10253, 91, 6502, 10010, 9218, 5899, 7057, 4582, 10818, 3375, 25876, 8382, 3925, 27250, 26166, 55612, 2950, 51256, 3487, 55615, 8938, 10146, 50604, 54407, 1746, 6774, 6653, 1880, 2297, 2175, 3263, 2843, 11329, 2047, 1991, 4224, 11200, 5690, 9498, 6663, 6662, 8601, 6664, 6422, 9138, 2066, 23432, 23555, 3707, 55198, 3708, 1761, 55638, 6655, 9922, 6657, 2619, 9928, 1408, 2737, 6790, 5460, 5100, 5585, 9141, 2625, 2865, 2864, 54795, 6546, 8844, 5218, 6566, 7090, 23532, 7096, 3169, 55532, 5467, 4015, 4137, 5469, 9824, 8739, 4150, 25924, 50649, 9965, 25928, 7545, 7786, 8995, 1440, 2099, 3066, 9283, 3061, 332, 1435, 26575, 3059, 10551, 55789, 2529, 5914, 25937, 8087, 4281, 29970, 101, 4839, 4038, 7428, 54106, 5008"	974	3736	19376	1.3471588935447987	0.001122279	1.2514463981000387E-5	1.1546981821159634E-5
GOTERM_BP_FAT	GO:0023051~regulation of signaling	255	25.5	1.3458020770582325E-7	"9982, 11060, 9742, 6478, 9501, 6598, 9181, 9187, 51083, 2305, 596, 51086, 27086, 598, 51762, 117, 9737, 3630, 51643, 8767, 8646, 51523, 10411, 5152, 6001, 7334, 18, 55333, 23171, 367, 4851, 10783, 3767, 9508, 7101, 7345, 7466, 4077, 5167, 6376, 8678, 8797, 8434, 23268, 55343, 1116, 2203, 27069, 29127, 1111, 55103, 933, 6009, 4986, 3659, 8200, 8440, 8326, 8324, 8445, 1374, 1131, 3430, 28964, 2213, 1003, 7349, 9649, 823, 11178, 3667, 5064, 6275, 6278, 55003, 2900, 10612, 1138, 10614, 51561, 51564, 952, 3553, 835, 26191, 5979, 6285, 22844, 7494, 1394, 1030, 6280, 1029, 5621, 6833, 7009, 2916, 7804, 5504, 728, 9686, 9688, 26973, 51341, 11122, 11124, 858, 9212, 5771, 5653, 2023, 3595, 3594, 7272, 2137, 1849, 1847, 54869, 8915, 7044, 7046, 9349, 2155, 55160, 3486, 7040, 7161, 3480, 197, 1612, 991, 2149, 1852, 55165, 10815, 2147, 632, 2146, 3476, 10253, 91, 6502, 10010, 9218, 5899, 7057, 4582, 10818, 3375, 25876, 8382, 3925, 27250, 26166, 55612, 2950, 51256, 3487, 55615, 55614, 8938, 10146, 50604, 54407, 1746, 6774, 6653, 1880, 2297, 2175, 3263, 2843, 11329, 2047, 1991, 4224, 11200, 5690, 9498, 6663, 6662, 8601, 6664, 6422, 9138, 2066, 23432, 23555, 3707, 55198, 3708, 1761, 55638, 6655, 9922, 6657, 2619, 9928, 1408, 2737, 6790, 5460, 5100, 5585, 9141, 2625, 2865, 2864, 54795, 6546, 8844, 5218, 6566, 7090, 23532, 7096, 3169, 55532, 5467, 4015, 4137, 5469, 9824, 8739, 4150, 25924, 50649, 9965, 25928, 7545, 7786, 8995, 1440, 2099, 3066, 9283, 3061, 332, 1435, 26575, 3059, 10551, 55789, 2529, 5914, 25937, 8087, 4281, 29970, 101, 4839, 4038, 7428, 54106, 5008"	974	3773	19376	1.344492996003703	0.001125668	1.2514463981000387E-5	1.1546981821159634E-5
