Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032270~positive regulation of cellular protein metabolic process	28	9.333333333333334	0.07984257834302522	157313, 4690, 8099, 23287, 65109, 1062, 23787, 9141, 991, 4904, 84722, 8767, 5911, 54838, 5371, 9111, 4241, 4067, 1075, 56963, 1029, 201292, 152007, 2651, 7525, 10541, 7804, 139285	268	1459	19163	1.372244330097286	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0031348~negative regulation of defense response	9	3.0	0.08010338136762497	55872, 79651, 22978, 9111, 5771, 4067, 201292, 7525, 140885	268	320	19163	2.011042444029851	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0090166~Golgi disassembly	2	0.6666666666666667	0.08075033633098971	983, 7443	268	6	19163	23.83457711442786	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0000957~mitochondrial RNA catabolic process	2	0.6666666666666667	0.08075033633098971	6832, 87178	268	6	19163	23.83457711442786	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0090402~oncogene-induced cell senescence	2	0.6666666666666667	0.08075033633098971	5371, 3159	268	6	19163	23.83457711442786	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0038159~C-X-C chemokine receptor CXCR4 signaling pathway	2	0.6666666666666667	0.08075033633098971	4067, 54838	268	6	19163	23.83457711442786	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:1901490~regulation of lymphangiogenesis	2	0.6666666666666667	0.08075033633098971	2296, 1969	268	6	19163	23.83457711442786	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0048469~cell maturation	7	2.3333333333333335	0.08101537608825489	132320, 6663, 51341, 865, 339674, 79084, 23787	268	215	19163	2.328028462339465	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0033081~regulation of T cell differentiation in thymus	3	1.0	0.08109997544307927	1029, 5771, 8767	268	34	19163	6.309152765583844	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0033365~protein localization to organelle	21	7.000000000000001	0.08113780633582067	5371, 54908, 4001, 8678, 7289, 6950, 3068, 23787, 9141, 6491, 1029, 4904, 1678, 585, 55920, 983, 51341, 811, 11124, 5901, 10575	268	1026	19163	1.463526664921009	1.0	0.9550799613264674	0.9269749982884572
GOTERM_BP_FAT	GO:0032886~regulation of microtubule-based process	8	2.666666666666667	0.08209220900955434	10733, 585, 29105, 84722, 10460, 220134, 3832, 6491	268	268	19163	2.1344397415905547	1.0	0.963412470898914	0.9350623086283472
GOTERM_BP_FAT	GO:0006333~chromatin assembly or disassembly	7	2.3333333333333335	0.08243248532157708	4001, 3159, 23234, 10541, 4678, 55839, 6749	268	216	19163	2.3172505527915974	1.0	0.9645094390321055	0.9361269964812631
GOTERM_BP_FAT	GO:0051053~negative regulation of DNA metabolic process	6	2.0	0.08305488642827585	5371, 27000, 81620, 5884, 22880, 80119	268	166	19163	2.5844722172271175	1.0	0.9684965022602082	0.9399967331302379
GOTERM_CC_FAT	GO:0030684~preribosome	5	1.6666666666666667	0.08325191906434949	6201, 88745, 5822, 51118, 84916	257	112	17416	3.0252918287937742	1.0	0.6660153525147959	0.6416801761729092
GOTERM_BP_FAT	GO:0050728~negative regulation of inflammatory response	7	2.3333333333333335	0.08384754812048467	55872, 79651, 5771, 4067, 201292, 7525, 140885	268	217	19163	2.306571978815599	1.0	0.9684965022602082	0.9399967331302379
GOTERM_BP_FAT	GO:0009896~positive regulation of catabolic process	12	4.0	0.08388618707970433	56963, 991, 8678, 201292, 6832, 23287, 1075, 11124, 165324, 8767, 87178, 139285	268	491	19163	1.747545368878621	1.0	0.9684965022602082	0.9399967331302379
GOTERM_BP_FAT	GO:0051253~negative regulation of RNA metabolic process	28	9.333333333333334	0.08393896164195955	4690, 6297, 3068, 1021, 2296, 1063, 4904, 58516, 51341, 3159, 811, 11044, 5371, 131870, 6663, 5771, 22880, 3275, 1051, 55553, 1029, 10229, 84678, 84733, 865, 9603, 55635, 1869	268	1467	19163	1.3647610617668304	1.0	0.9684965022602082	0.9399967331302379
KEGG_PATHWAY	hsa00750:Vitamin B6 metabolism	2	0.6666666666666667	0.08483188453126884	8566, 493911	128	6	8662	22.557291666666668	0.9999998596679749	1.0	1.0
GOTERM_BP_FAT	GO:0080135~regulation of cellular response to stress	17	5.666666666666666	0.08484847069658169	5371, 4690, 7398, 5771, 4067, 1021, 165324, 55872, 56963, 1029, 4904, 27000, 55159, 140885, 8767, 5911, 87178	268	787	19163	1.544553281875249	1.0	0.9684965022602082	0.9399967331302379
GOTERM_CC_FAT	GO:0031597~cytosolic proteasome complex	2	0.6666666666666667	0.0850283802403284	5708, 10213	257	6	17416	22.588845654993516	1.0	0.6699205715904661	0.6454427045515837
GOTERM_BP_FAT	GO:0050869~negative regulation of B cell activation	3	1.0	0.08525148331051986	1029, 27242, 4067	268	35	19163	6.128891257995735	1.0	0.9684965022602082	0.9399967331302379
GOTERM_BP_FAT	GO:0044819~mitotic G1/S transition checkpoint	3	1.0	0.08525148331051986	5371, 55159, 55544	268	35	19163	6.128891257995735	1.0	0.9684965022602082	0.9399967331302379
GOTERM_BP_FAT	GO:0044783~G1 DNA damage checkpoint	3	1.0	0.08525148331051986	5371, 55159, 55544	268	35	19163	6.128891257995735	1.0	0.9684965022602082	0.9399967331302379
GOTERM_BP_FAT	GO:0031571~mitotic G1 DNA damage checkpoint	3	1.0	0.08525148331051986	5371, 55159, 55544	268	35	19163	6.128891257995735	1.0	0.9684965022602082	0.9399967331302379
GOTERM_BP_FAT	GO:0090162~establishment of epithelial cell polarity	3	1.0	0.08525148331051986	23616, 123016, 5754	268	35	19163	6.128891257995735	1.0	0.9684965022602082	0.9399967331302379
GOTERM_BP_FAT	GO:0034976~response to endoplasmic reticulum stress	8	2.666666666666667	0.08597003115416962	5371, 4690, 5771, 811, 11124, 165324, 1051, 51528	268	270	19163	2.1186290768380323	1.0	0.9738286427550575	0.9451719657036678
GOTERM_BP_FAT	GO:1903037~regulation of leukocyte cell-cell adhesion	11	3.6666666666666665	0.086360043054349	2526, 4690, 1029, 27242, 5771, 4067, 865, 7525, 140885, 8767, 1051	268	438	19163	1.7957558099911404	1.0	0.9754192146138608	0.946715732095797
GOTERM_BP_FAT	GO:0032606~type I interferon production	5	1.6666666666666667	0.08705903571907761	661, 9111, 201292, 140885, 8767	268	120	19163	2.9793221393034823	1.0	0.9776629643395267	0.9488934554093719
GOTERM_BP_FAT	GO:1902106~negative regulation of leukocyte differentiation	5	1.6666666666666667	0.08705903571907761	1029, 5771, 4067, 865, 1021	268	120	19163	2.9793221393034823	1.0	0.9776629643395267	0.9488934554093719
GOTERM_MF_FAT	GO:0043515~kinetochore binding	2	0.6666666666666667	0.08738197093975436	54908, 1062	256	6	16863	21.95703125	1.0	1.0	0.9827586206896551
KEGG_PATHWAY	hsa03020:RNA polymerase	3	1.0	0.08830606084850286	661, 9533, 64425	128	34	8662	5.971047794117647	0.9999999286926915	1.0	1.0
GOTERM_BP_FAT	GO:0072521~purine-containing compound metabolic process	13	4.333333333333334	0.08865390560182648	131870, 22978, 7167, 51292, 5150, 56952, 983, 51341, 204, 5214, 1969, 5901, 4704	268	555	19163	1.6748621756084443	1.0	0.9927205246187332	0.9635079196209968
GOTERM_BP_FAT	GO:0097193~intrinsic apoptotic signaling pathway	9	3.0	0.08928404901247163	5371, 4690, 5163, 6201, 5771, 8678, 1969, 1051, 1869	268	328	19163	1.9619926283218054	1.0	0.9961045262648491	0.9667923408706686
GOTERM_BP_FAT	GO:2000279~negative regulation of DNA biosynthetic process	3	1.0	0.08946588759441199	5371, 27000, 80119	268	36	19163	5.958644278606965	1.0	0.9961045262648491	0.9667923408706686
GOTERM_BP_FAT	GO:1903363~negative regulation of cellular protein catabolic process	4	1.3333333333333335	0.08979163411118607	55872, 5371, 1029, 6201	268	76	19163	3.763354281225452	1.0	0.9968912105298725	0.9675558755219567
GOTERM_BP_FAT	GO:0022409~positive regulation of cell-cell adhesion	9	3.0	0.09046130461384072	2526, 4690, 388931, 4067, 865, 2651, 7525, 140885, 8767	268	329	19163	1.9560291248922559	1.0	1.0	0.9708216022523676
GOTERM_MF_FAT	GO:0003676~nucleic acid binding	79	26.333333333333332	0.09076577824637555	8894, 4174, 4176, 285676, 6950, 57461, 80119, 9141, 84916, 5937, 27000, 29105, 55920, 10539, 3159, 9933, 10575, 4528, 6749, 8662, 166815, 6201, 112950, 7775, 79084, 55131, 57116, 1029, 1787, 2237, 51253, 10946, 84678, 6832, 6875, 5822, 3608, 5901, 1869, 10940, 6297, 5884, 3068, 29889, 65109, 2296, 79075, 4904, 2886, 51341, 1750, 55544, 88745, 811, 55109, 85235, 87178, 11004, 9519, 5371, 131870, 7112, 6663, 4001, 9533, 64425, 1051, 55553, 661, 2976, 81789, 84733, 81620, 865, 8318, 9603, 54502, 4998, 51118	256	4502	16863	1.1558899169813415	1.0	1.0	0.9827586206896551
GOTERM_MF_FAT	GO:0035257~nuclear hormone receptor binding	5	1.6666666666666667	0.09235901378054148	3159, 51341, 811, 90390, 3275	256	113	16863	2.9146501659292037	1.0	1.0	0.9827586206896551
GOTERM_BP_FAT	GO:0032507~maintenance of protein location in cell	4	1.3333333333333335	0.0925168903858646	5371, 585, 11124, 11013	268	77	19163	3.714479550300446	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0070936~protein K48-linked ubiquitination	4	1.3333333333333335	0.0925168903858646	22978, 9111, 201292, 10477	268	77	19163	3.714479550300446	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0000281~mitotic cytokinesis	4	1.3333333333333335	0.0925168903858646	585, 6242, 9700, 10112	268	77	19163	3.714479550300446	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0006278~RNA-dependent DNA biosynthetic process	4	1.3333333333333335	0.0925168903858646	5371, 6950, 80119, 10575	268	77	19163	3.714479550300446	1.0	1.0	0.9708216022523676
GOTERM_CC_FAT	GO:0005875~microtubule associated complex	6	2.0	0.09284321608613105	10112, 3832, 7804, 146909, 11004, 3801	257	163	17416	2.4944737533121675	1.0	0.7111324254036776	0.6851487406293125
GOTERM_MF_FAT	GO:0030332~cyclin binding	3	1.0	0.09321448697508995	10403, 983, 1021	256	34	16863	5.812155330882352	1.0	1.0	0.9827586206896551
GOTERM_MF_FAT	GO:0051059~NF-kappaB binding	3	1.0	0.09321448697508995	1029, 6875, 11124	256	34	16863	5.812155330882352	1.0	1.0	0.9827586206896551
GOTERM_BP_FAT	GO:0009410~response to xenobiotic stimulus	11	3.6666666666666665	0.09324102454102784	4176, 6663, 983, 4067, 8678, 811, 11044, 1063, 5911, 7804, 1869	268	444	19163	1.7714888395858546	1.0	1.0	0.9708216022523676
GOTERM_CC_FAT	GO:1990752~microtubule end	3	1.0	0.09334874063304162	90417, 146909, 11004	257	35	17416	5.808560311284047	1.0	0.7111324254036776	0.6851487406293125
GOTERM_BP_FAT	GO:0016310~phosphorylation	39	13.0	0.09351904718441531	4690, 5163, 8099, 7167, 7443, 8678, 1021, 27148, 1062, 890, 10733, 51341, 995, 84722, 699, 5214, 8767, 5911, 54619, 4704, 5771, 4067, 8566, 1033, 55872, 1029, 983, 201292, 152007, 204, 30011, 2651, 140885, 7525, 84451, 902, 1969, 7804, 158067	268	2196	19163	1.269875010194927	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0000965~mitochondrial RNA 3'-end processing	2	0.6666666666666667	0.09356234552682008	6832, 87178	268	7	19163	20.42963752665245	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0000389~mRNA 3'-splice site recognition	2	0.6666666666666667	0.09356234552682008	10946, 57461	268	7	19163	20.42963752665245	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0036438~maintenance of lens transparency	2	0.6666666666666667	0.09356234552682008	2651, 2296	268	7	19163	20.42963752665245	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0032808~lacrimal gland development	2	0.6666666666666667	0.09356234552682008	6663, 2296	268	7	19163	20.42963752665245	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	1.0	0.0937406455928442	88745, 5822, 84916	268	37	19163	5.797599838644614	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0042981~regulation of apoptotic process	30	10.0	0.09429203617083637	4690, 8678, 2296, 23787, 6491, 9141, 81611, 51341, 875, 811, 11124, 8767, 5371, 8883, 6242, 6663, 5771, 6201, 4067, 3275, 1075, 1051, 1029, 983, 84678, 6832, 10541, 7804, 1869, 51118	268	1614	19163	1.329065638350996	1.0	1.0	0.9708216022523676
GOTERM_CC_FAT	GO:0044451~nucleoplasm part	26	8.666666666666668	0.09436180260164184	4174, 8099, 4176, 8678, 54892, 58516, 79719, 9519, 6749, 5371, 112950, 9533, 64785, 90390, 661, 54881, 55793, 10946, 55159, 81620, 8318, 6875, 902, 146909, 84296, 139285	257	1289	17416	1.3668967890531374	1.0	0.7111324254036776	0.6851487406293125
KEGG_PATHWAY	hsa04115:p53 signaling pathway	4	1.3333333333333335	0.09442974315256565	6241, 1029, 983, 1021	128	74	8662	3.657939189189189	0.9999999785146384	1.0	1.0
GOTERM_BP_FAT	GO:0019637~organophosphate metabolic process	22	7.333333333333333	0.09468394069142769	6241, 131870, 22978, 22934, 7167, 8678, 8566, 93210, 9791, 51292, 23007, 5150, 983, 51341, 204, 5214, 1969, 5901, 9519, 4704, 3945, 158067	268	1110	19163	1.4171910716686835	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0042254~ribosome biogenesis	9	3.0	0.09621349727210028	1029, 131870, 6201, 88745, 29889, 5822, 5901, 51118, 84916	268	334	19163	1.9267472517651263	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0016049~cell growth	11	3.6666666666666665	0.09666366477422494	5371, 10668, 56963, 1029, 58191, 84722, 84678, 6832, 3475, 8437, 3275	268	447	19163	1.7595996527429965	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0051093~negative regulation of developmental process	23	7.666666666666666	0.09670668070183364	5371, 4241, 6663, 5771, 4067, 3475, 1021, 1075, 2296, 79084, 55553, 56963, 1029, 4904, 27242, 58516, 55920, 865, 811, 10541, 1969, 1869, 51726	268	1174	19163	1.4008397111546187	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0010952~positive regulation of peptidase activity	6	2.0	0.09671395770530604	1029, 4067, 10541, 8767, 23787, 9141	268	174	19163	2.465645908389089	1.0	1.0	0.9708216022523676
KEGG_PATHWAY	hsa03030:DNA replication	3	1.0	0.0973398623625939	4174, 2237, 4176	128	36	8662	5.639322916666667	0.9999999878851235	1.0	1.0
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	4	1.3333333333333335	0.09736069337147696	22934, 7167, 875, 5214	128	75	8662	3.609166666666667	0.9999999879347871	1.0	1.0
GOTERM_BP_FAT	GO:0046128~purine ribonucleoside metabolic process	4	1.3333333333333335	0.09806878614536041	56952, 22978, 5901, 51292	268	79	19163	3.6204420933308143	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0031572~G2 DNA damage checkpoint	3	1.0	0.09807327278334182	29980, 983, 90381	268	38	19163	5.645031421838177	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0007095~mitotic G2 DNA damage checkpoint	3	1.0	0.09807327278334182	29980, 983, 90381	268	38	19163	5.645031421838177	1.0	1.0	0.9708216022523676
GOTERM_CC_FAT	GO:0032040~small-subunit processome	4	1.3333333333333335	0.09832779241072684	6201, 5822, 51118, 84916	257	75	17416	3.6142153047989627	1.0	0.730435029336828	0.7037460571110593
KEGG_PATHWAY	hsa03008:Ribosome biogenesis in eukaryotes	6	2.0	0.09859003363813669	29889, 5822, 55131, 5901, 84916, 10940	128	167	8662	2.4313248502994016	0.9999999905337215	1.0	1.0
GOTERM_MF_FAT	GO:0003723~RNA binding	40	13.333333333333334	0.09892449233154968	8894, 6950, 3068, 29889, 57461, 65109, 84916, 5937, 4904, 27000, 2886, 55920, 29105, 3159, 10539, 55544, 88745, 811, 9933, 87178, 10575, 6749, 4528, 8662, 131870, 6201, 55131, 1029, 1787, 10946, 51253, 84678, 6832, 6875, 54502, 5822, 3608, 5901, 51118, 10940	256	2096	16863	1.257081941793893	1.0	1.0	0.9827586206896551
GOTERM_MF_FAT	GO:0003697~single-stranded DNA binding	5	1.6666666666666667	0.0992928294753755	5937, 4904, 4174, 4176, 8318	256	116	16863	2.8392712823275863	1.0	1.0	0.9827586206896551
GOTERM_BP_FAT	GO:0032479~regulation of type I interferon production	5	1.6666666666666667	0.0996648811503622	661, 9111, 201292, 140885, 8767	268	126	19163	2.8374496564795066	1.0	1.0	0.9708216022523676
GOTERM_BP_FAT	GO:0007049~cell cycle	66	22.14765100671141	2.5648179607188806E-13	58190, 348654, 6790, 11065, 10096, 259266, 24137, 4171, 2625, 27085, 55165, 994, 1058, 23560, 2146, 51203, 79858, 637, 64151, 54957, 4605, 9232, 9156, 9833, 79000, 440, 51692, 641, 1104, 55215, 1663, 5621, 5500, 83540, 5902, 2956, 84790, 8872, 91754, 1164, 2175, 286826, 332, 55143, 56992, 1871, 1111, 9319, 9212, 4085, 4288, 6422, 7159, 27436, 23397, 9055, 9493, 388, 79866, 128239, 5888, 4436, 84057, 8438, 9928, 7508	278	1710	19163	2.6605200050485927	1.086627454682798E-9	1.0864568881605178E-9	1.058500372388682E-9
GOTERM_BP_FAT	GO:0000280~nuclear division	34	11.409395973154362	3.1682982010073185E-12	348654, 6790, 11065, 10096, 1164, 2175, 259266, 24137, 332, 27085, 55143, 994, 1111, 51203, 9319, 64151, 4605, 9212, 4085, 9232, 4288, 23397, 27436, 9055, 9493, 1104, 79866, 5888, 83540, 84057, 8438, 9928, 5902, 2956	278	542	19163	4.324125939101117	1.342384736702229E-8	5.314166373278532E-9	5.177423187563858E-9
GOTERM_BP_FAT	GO:0000278~mitotic cell cycle	45	15.100671140939598	4.186497416497283E-12	58190, 348654, 6790, 91754, 11065, 1164, 24137, 4171, 332, 27085, 55143, 55165, 994, 56992, 1058, 1871, 2146, 1111, 51203, 9319, 79858, 637, 64151, 4605, 9212, 4085, 9833, 4288, 23397, 27436, 9055, 9493, 440, 51692, 641, 388, 1104, 79866, 128239, 4436, 83540, 9928, 5902, 7508, 84790	278	936	19163	3.3140218594355284	1.7738369884057192E-8	5.314166373278532E-9	5.177423187563858E-9
GOTERM_BP_FAT	GO:0048285~organelle fission	35	11.74496644295302	5.018098558336669E-12	348654, 6790, 113115, 11065, 10096, 1164, 2175, 259266, 24137, 332, 27085, 55143, 994, 1111, 51203, 9319, 64151, 4605, 9212, 4085, 9232, 4288, 23397, 27436, 9055, 9493, 1104, 79866, 5888, 83540, 84057, 8438, 9928, 5902, 2956	278	584	19163	4.131177934364837	2.1261676974582144E-8	5.314166373278532E-9	5.177423187563858E-9
GOTERM_BP_FAT	GO:1903047~mitotic cell cycle process	40	13.422818791946309	1.6186656877820522E-11	58190, 348654, 6790, 11065, 1164, 24137, 4171, 332, 27085, 55143, 55165, 994, 1058, 1871, 2146, 1111, 51203, 9319, 79858, 637, 64151, 4605, 9212, 4085, 9833, 23397, 27436, 9055, 9493, 51692, 641, 388, 1104, 79866, 128239, 4436, 83540, 9928, 5902, 7508	278	786	19163	3.507972248155674	6.858265411135989E-8	1.3713335706889547E-8	1.3360466586953059E-8
GOTERM_BP_FAT	GO:0022402~cell cycle process	51	17.114093959731544	4.570357460862925E-11	58190, 348654, 6790, 11065, 10096, 259266, 24137, 4171, 27085, 55165, 994, 1058, 2146, 51203, 79858, 637, 64151, 4605, 9232, 9833, 79000, 51692, 641, 1104, 1663, 83540, 5902, 2956, 1164, 2175, 332, 55143, 1871, 1111, 9319, 9212, 4085, 4288, 27436, 23397, 9055, 9493, 388, 79866, 128239, 5888, 4436, 84057, 8438, 9928, 7508	278	1252	19163	2.807918840646333	1.9364593129012064E-7	3.226672367369225E-8	3.1436442068302156E-8
GOTERM_BP_FAT	GO:0051726~regulation of cell cycle	47	15.771812080536913	2.513231171229627E-10	58190, 348654, 6790, 8872, 91754, 11065, 1164, 259266, 286826, 2625, 332, 27085, 55143, 994, 578, 23560, 2146, 1111, 51203, 9319, 79858, 637, 64151, 9212, 4085, 4288, 6422, 7159, 23397, 9055, 9493, 23338, 440, 51692, 641, 388, 1104, 1663, 79866, 5621, 5325, 5888, 4436, 83540, 9928, 5902, 7508	278	1144	19163	2.8319823162449063	1.0648552953851365E-6	1.5208638916183857E-7	1.481729291952096E-7
GOTERM_BP_FAT	GO:0007059~chromosome segregation	25	8.389261744966444	2.4727122543621904E-9	348654, 11065, 10096, 24137, 332, 55143, 51203, 9319, 64151, 9212, 4085, 9232, 91687, 23397, 27436, 9055, 9493, 55355, 1104, 81624, 1663, 6732, 83540, 84057, 9928	278	388	19163	4.44147259511978	1.0476826964311847E-5	1.3093011386847798E-6	1.275610434219095E-6
GOTERM_CC_FAT	GO:0005829~cytosol	132	44.29530201342282	3.213004206556921E-9	6472, 8531, 11065, 10130, 6632, 10096, 24137, 1184, 57584, 994, 1058, 23560, 118, 637, 10133, 6624, 64151, 253714, 4605, 9232, 5433, 57110, 3251, 51091, 64839, 10549, 641, 55215, 51256, 57510, 55613, 8416, 2956, 4077, 11164, 3783, 26136, 2175, 57480, 4507, 11329, 26135, 51388, 1111, 9532, 4085, 5692, 8440, 8565, 6422, 10360, 23397, 2064, 57650, 262, 9493, 55355, 388, 81624, 122970, 4478, 57819, 57659, 9928, 2617, 9929, 10644, 7508, 6790, 64112, 4651, 245973, 644150, 55520, 3838, 57707, 51602, 54957, 7494, 91687, 96459, 9435, 2120, 7371, 3329, 440, 29078, 79600, 5500, 5621, 11157, 83540, 5902, 219988, 50649, 5361, 91754, 51182, 3613, 332, 89839, 55143, 56992, 578, 2245, 8228, 91107, 3735, 54858, 8761, 9212, 6584, 25937, 7159, 27436, 2023, 9055, 6184, 51072, 582, 29970, 81545, 10603, 23076, 23594, 79866, 6732, 128239, 10200, 5888, 4953, 56922	266	5604	17416	1.5422066944663586	1.7671507492877936E-6	1.7671523136063065E-6	1.7189572505079526E-6
GOTERM_BP_FAT	GO:0051276~chromosome organization	46	15.436241610738255	4.8655256555205005E-9	348654, 6790, 11164, 11065, 24137, 4171, 2625, 84823, 332, 55143, 58499, 1058, 2146, 1111, 51203, 9319, 1736, 64151, 54815, 253714, 9212, 7494, 4085, 9232, 9156, 64421, 93624, 4288, 10360, 23397, 27436, 57650, 9055, 9493, 23338, 55355, 641, 57673, 1663, 6732, 5888, 4436, 83540, 84057, 8438, 9928	278	1212	19163	2.6162179167557045	2.0615019732717066E-5	2.2900407418649824E-6	2.231113820037012E-6
GOTERM_BP_FAT	GO:0051301~cell division	32	10.738255033557047	6.4137112599195195E-9	6790, 8872, 91754, 11065, 10096, 1164, 259266, 24137, 332, 55143, 55165, 994, 1058, 51203, 64151, 9212, 4085, 9232, 25937, 23397, 27436, 9055, 9493, 641, 388, 1104, 79866, 5500, 128239, 83540, 9928, 84790	278	652	19163	3.383148695767313	2.7174525329409782E-5	2.7168480897019085E-6	2.6469386369687854E-6
GOTERM_BP_FAT	GO:0007067~mitotic nuclear division	23	7.718120805369128	7.530669382386996E-9	348654, 9212, 6790, 4085, 11065, 23397, 27436, 24137, 9055, 9493, 332, 27085, 55143, 1104, 1111, 79866, 51203, 9319, 83540, 9928, 5902, 64151, 4605	278	347	19163	4.568956938195841	3.1906937421388726E-5	2.8999923185264827E-6	2.8253702310101028E-6
GOTERM_CC_FAT	GO:0005654~nucleoplasm	107	35.90604026845637	2.166811005620893E-8	348654, 51639, 4691, 11065, 6632, 24137, 22873, 4171, 29028, 57222, 994, 1058, 23560, 2146, 118, 10133, 1736, 253714, 4605, 93145, 5433, 23338, 64839, 1104, 641, 55215, 57510, 2956, 4077, 2175, 286826, 57480, 4507, 29089, 1871, 51388, 1111, 8704, 5558, 10199, 65260, 54815, 4085, 5692, 8565, 6664, 10360, 23397, 2064, 9493, 55355, 5325, 57819, 9802, 8438, 57659, 7508, 58190, 6790, 7004, 195828, 2625, 55520, 3838, 55765, 57707, 79858, 10054, 55646, 3712, 51602, 54957, 7494, 9156, 93624, 91687, 9435, 1153, 55010, 51692, 57673, 1663, 5500, 11157, 83540, 219988, 5361, 7545, 23588, 332, 55143, 58499, 55149, 9212, 22944, 25937, 64421, 4288, 7159, 9055, 29970, 23076, 23594, 6732, 10200, 5888, 4436	266	4297	17416	1.6303663510650024	1.1917389662663425E-5	5.958730265457456E-6	5.796219440035889E-6
GOTERM_BP_FAT	GO:0007346~regulation of mitotic cell cycle	29	9.731543624161073	3.799964769436988E-8	58190, 348654, 6790, 91754, 11065, 1164, 332, 27085, 55143, 994, 2146, 1111, 51203, 9319, 79858, 637, 9212, 4085, 4288, 440, 51692, 641, 1104, 79866, 4436, 83540, 9928, 5902, 7508	278	590	19163	3.3881660773076456	1.609915496245673E-4	1.3413875636112569E-5	1.3068712169555376E-5
GOTERM_BP_FAT	GO:0010564~regulation of cell cycle process	31	10.40268456375839	1.6453617495896735E-7	58190, 348654, 6790, 11065, 332, 27085, 55143, 994, 2146, 1111, 51203, 9319, 79858, 637, 64151, 9212, 4085, 4288, 6422, 23397, 9055, 9493, 51692, 641, 1104, 1663, 79866, 83540, 9928, 5902, 7508	278	712	19163	3.001237773825883	6.968968849205837E-4	5.361347977893737E-5	5.2233907235050634E-5
GOTERM_BP_FAT	GO:0098813~nuclear chromosome segregation	20	6.7114093959731544	2.2836306872714152E-7	348654, 9212, 4085, 9232, 11065, 10096, 23397, 27436, 24137, 9055, 9493, 332, 55143, 1663, 51203, 9319, 83540, 84057, 9928, 64151	278	320	19163	4.308228417266187	9.671064832608156E-4	6.909613993772653E-5	6.731817033120808E-5
GOTERM_BP_FAT	GO:0051256~mitotic spindle midzone assembly	6	2.013422818791946	2.619361115918184E-7	9212, 332, 55143, 24137, 9055, 9493	278	11	19163	37.59908436886854	0.0011092078238310599	7.39707579135295E-5	7.206735550262896E-5
GOTERM_BP_FAT	GO:0000819~sister chromatid segregation	17	5.704697986577181	3.820960633323161E-7	348654, 9212, 4085, 11065, 23397, 27436, 24137, 9055, 9493, 332, 55143, 1663, 51203, 9319, 83540, 9928, 64151	278	237	19163	4.944464681419421	0.0016176315510871841	1.0115993276723068E-4	9.855690333577928E-5
GOTERM_BP_FAT	GO:0000070~mitotic sister chromatid segregation	16	5.369127516778524	4.3360208993912944E-7	348654, 9212, 4085, 11065, 23397, 27436, 24137, 9055, 9493, 332, 55143, 51203, 9319, 83540, 9928, 64151	278	210	19163	5.251935594381638	0.0018354858848922406	1.0442450184033542E-4	1.0173746909704066E-4
GOTERM_BP_FAT	GO:0000022~mitotic spindle elongation	6	2.013422818791946	4.4373017779179356E-7	9212, 332, 55143, 24137, 9055, 9493	278	12	19163	34.4658273381295	0.0018783189274967915	1.0442450184033542E-4	1.0173746909704066E-4
GOTERM_BP_FAT	GO:0044770~cell cycle phase transition	25	8.389261744966444	7.040146259040997E-7	58190, 348654, 6790, 11065, 1164, 332, 27085, 55143, 994, 1871, 2146, 1111, 9319, 79858, 637, 9212, 4085, 9833, 51692, 641, 1104, 128239, 83540, 9928, 7508	278	524	19163	3.2887239826459442	0.0029784665612335726	1.5695820817525087E-4	1.5291938742664315E-4
